"","year","month","ATICO","CALLAO","CASMA","CHANCAY","CHICAMA","CHIMBOTE","HUACHO","HUARMEY","ILO","LA PLANCHADA","MOLLENDO","PAITA","PARACHIQUE","PIMENTEL","PISCO","PUCUSANA","SALAVERRY","SAMANCO","SUPE","TAMBO DE MORA","VEGUETA","NA"
"426",2007,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"427",2007,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"428",2007,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"429",2007,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"430",2007,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"431",2007,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"432",2007,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"433",2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"434",2008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"435",2008,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"436",2008,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"437",2008,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"438",2008,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"439",2008,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"440",2008,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"441",2008,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"442",2008,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"443",2008,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"444",2008,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"445",2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"446",2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"447",2009,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"448",2009,4,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"449",2009,5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"450",2009,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"451",2009,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"452",2009,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"453",2009,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"454",2009,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"455",2009,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"456",2009,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"457",2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"458",2010,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"459",2010,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"460",2010,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"461",2010,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"462",2010,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"463",2010,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"464",2010,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"465",2010,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"466",2010,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"467",2010,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"468",2010,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"469",2011,1,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"470",2011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"471",2011,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"472",2011,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"473",2011,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"474",2011,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"475",2011,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"476",2011,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"477",2011,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"478",2011,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"479",2011,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"480",2011,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"481",2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"482",2012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"483",2012,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"484",2012,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"485",2012,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"486",2012,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"487",2012,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"488",2012,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"489",2012,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"490",2012,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"491",2012,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"492",2012,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"493",2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"494",2013,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"495",2013,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"496",2013,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"497",2013,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"498",2013,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"499",2013,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500",2013,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501",2013,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"502",2013,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"503",2013,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"504",2013,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,12,0,0
"505",2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"506",2014,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"507",2014,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"508",2014,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"509",2014,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"510",2014,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"511",2014,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"512",2014,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"513",2014,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"514",2014,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"515",2014,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"516",2014,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"517",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"518",2015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"519",2015,3,33,0,0,0,0,0,0,0,55,20,23,0,0,0,0,0,0,0,0,0,0,0
"520",2015,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"521",2015,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"522",2015,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"523",2015,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"524",2015,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"525",2015,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"526",2015,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"527",2015,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"528",2015,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"529",2016,1,0,16,0,44,71,186,25,0,0,0,0,0,25,0,47,0,0,28,44,59,25,0
"530",2016,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"531",2016,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"532",2016,4,9,0,0,0,0,0,0,0,27,6,23,0,0,0,0,0,0,0,0,0,0,0
"533",2016,5,11,0,0,0,0,0,0,0,99,65,62,0,0,0,0,0,0,0,0,0,0,0
"534",2016,6,7,0,0,0,0,0,0,0,112,52,66,0,0,0,0,0,0,0,0,0,0,0
"535",2016,7,6,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
"536",2016,8,64,0,0,0,0,0,0,0,0,63,15,0,0,0,0,0,0,0,0,0,0,0
"537",2016,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"538",2016,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"539",2016,11,0,68,0,73,304,184,65,0,0,0,0,8,28,0,60,0,0,60,56,13,87,0
"540",2016,12,0,106,0,129,383,289,125,0,0,0,0,90,159,0,43,0,0,116,150,5,148,8
"541",2017,1,36,110,0,163,181,135,83,0,24,45,11,13,36,0,183,0,3,28,86,30,73,0
"542",2017,2,48,12,0,0,1,45,0,0,37,53,25,24,0,0,85,0,0,0,0,0,0,0
"543",2017,3,56,20,0,0,0,31,0,0,97,47,79,3,0,0,19,0,0,0,0,0,0,0
"544",2017,4,21,43,0,67,145,183,43,0,87,21,43,5,12,0,143,0,0,19,74,25,58,0
"545",2017,5,0,165,0,119,507,821,86,0,9,0,0,19,122,0,224,0,0,115,159,117,97,0
"546",2017,6,26,101,0,88,391,324,73,0,13,14,13,59,117,0,362,0,0,12,80,120,40,0
"547",2017,7,13,100,0,95,164,141,56,0,18,0,23,18,25,0,205,0,0,0,13,63,26,0
"548",2017,8,0,22,0,0,0,37,0,0,7,0,1,3,22,0,108,0,0,0,0,0,0,0
"549",2017,9,0,9,0,0,0,48,0,0,0,0,0,0,19,0,123,0,0,0,0,0,0,0
"550",2017,10,0,3,0,0,0,59,0,0,0,0,0,1,4,0,53,0,0,0,0,0,0,0
"551",2017,11,1,9,0,0,10,161,0,0,0,0,0,1,22,0,4,0,0,0,0,0,0,0
"552",2017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"553",2018,1,8,3,0,91,370,626,103,0,11,5,8,25,67,0,12,0,0,0,285,0,148,0
"554",2018,2,35,0,0,0,0,43,0,0,201,58,75,30,3,0,41,0,0,0,0,0,0,0
"555",2018,3,0,0,0,0,0,19,0,0,122,1,13,24,5,0,56,0,0,0,0,0,0,0
"556",2018,4,0,140,0,313,311,430,207,0,6,0,0,6,74,0,278,0,0,0,302,90,305,0
"557",2018,5,0,140,0,494,371,668,302,0,9,0,0,14,35,0,270,0,0,0,420,93,359,0
"558",2018,6,17,46,0,171,91,247,204,0,92,5,81,11,54,0,167,0,0,0,38,66,54,0
"559",2018,7,13,16,0,0,0,13,0,0,128,58,108,10,17,0,53,0,0,0,0,0,0,0
"560",2018,8,0,0,0,0,0,7,0,0,4,1,1,12,29,0,69,0,0,0,0,0,0,0
"561",2018,9,0,0,0,0,0,45,0,0,0,0,0,24,18,0,39,0,0,0,0,0,0,0
"562",2018,10,0,0,0,0,0,43,0,0,33,0,0,22,22,0,22,0,0,0,0,0,0,0
"563",2018,11,0,15,0,157,321,287,169,0,38,0,0,15,25,0,337,0,0,0,254,75,178,0
"564",2018,12,0,85,0,315,462,425,279,0,0,0,0,9,3,0,242,0,0,0,264,55,247,0
"565",2019,1,85,63,0,32,35,134,14,0,52,62,127,24,27,0,36,0,0,0,9,0,6,0
"566",2019,2,7,0,0,0,0,29,0,0,33,17,43,12,7,0,13,0,0,0,0,0,0,0
"567",2019,3,0,0,0,0,0,37,0,0,0,0,0,11,12,0,9,0,0,0,0,0,0,0
"568",2019,4,0,20,0,34,18,58,26,0,0,0,0,6,10,0,47,0,0,0,42,22,32,0
"569",2019,5,0,271,0,299,498,503,308,0,0,0,0,7,85,0,354,0,0,0,345,159,252,0
"570",2019,6,33,94,0,73,473,256,27,0,74,6,52,1,89,0,363,0,0,0,25,140,0,0
"571",2019,7,0,4,0,0,183,142,0,0,0,0,0,1,58,0,38,0,0,0,0,0,1,0
"572",2019,8,9,0,0,0,0,33,0,0,23,2,0,7,26,0,33,0,0,0,0,0,0,0
"573",2019,9,0,0,0,0,0,42,0,0,0,0,0,5,41,0,87,0,3,0,0,0,0,0
"574",2019,10,3,0,0,0,0,38,0,0,0,0,6,9,19,0,84,0,0,0,0,0,0,0
"575",2019,11,0,103,0,121,384,518,88,0,0,0,0,4,10,0,51,0,0,0,196,68,118,0
"576",2019,12,0,12,0,202,213,194,170,0,0,0,0,3,61,0,12,0,0,0,259,1,206,0
"577",2020,1,0,0,0,0,38,0,0,0,0,0,0,4,14,0,7,0,0,0,0,0,0,0
"578",2020,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"579",2020,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,0,0,0,0,0,0,0
"580",2020,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"581",2020,5,0,3,0,37,38,95,72,0,0,0,0,0,0,0,12,0,0,0,56,28,20,0
"582",2020,6,0,2,0,81,38,207,77,0,0,0,0,0,0,0,14,0,0,0,69,34,135,0
"583",2020,7,0,0,0,65,34,112,17,0,0,0,0,0,20,0,0,0,0,0,52,2,110,0
"584",2020,8,0,0,0,0,0,29,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0
"585",2020,9,0,0,0,0,0,20,0,0,0,0,0,5,0,0,11,0,0,0,0,0,0,0
"586",2020,10,0,0,0,0,0,14,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0
"587",2020,11,0,78,0,139,348,602,336,0,0,0,0,0,35,0,196,0,0,0,153,143,184,0
"588",2020,12,0,174,0,153,411,1193,381,0,0,0,0,0,46,0,79,0,0,0,225,49,161,0
"589",2021,1,0,61,0,80,142,414,137,0,0,0,0,0,7,0,20,0,0,0,92,0,86,0
"590",2021,2,36,0,0,0,0,0,0,0,38,0,28,1,0,0,0,0,0,0,0,0,0,0
"591",2021,3,46,0,0,0,0,0,0,0,158,0,90,0,0,0,0,0,0,0,0,0,0,0
"592",2021,4,0,24,0,17,15,40,16,0,120,0,30,0,8,0,50,0,0,0,13,36,12,0
"593",2021,5,0,29,0,72,169,290,336,0,32,0,0,0,59,0,107,0,0,0,70,108,84,0
"594",2021,6,0,64,0,0,0,46,0,0,96,0,0,0,0,0,26,0,0,0,0,37,0,0
"595",2021,7,0,0,0,0,0,0,0,0,79,0,0,0,0,0,6,0,0,0,0,0,0,0
"596",2021,8,0,0,0,0,0,3,0,0,17,0,0,6,10,0,11,0,0,0,0,0,0,0
"597",2021,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"598",2021,10,0,0,0,0,0,33,0,0,5,0,0,0,0,0,13,0,0,0,0,0,0,0
"599",2021,11,0,124,0,5,12,519,0,0,55,0,0,2,2,0,180,0,0,0,4,67,5,0
"600",2021,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0
"601",2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"602",2022,2,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,0,0,0,0
"603",2022,3,0,0,0,0,0,2,0,0,13,0,0,5,2,0,0,0,0,0,0,0,0,0
"604",2022,4,0,0,0,0,0,0,0,0,0,0,0,1,6,0,8,0,0,0,0,0,0,0
"605",2022,5,0,24,0,160,114,345,118,0,84,0,15,0,80,0,366,0,0,0,169,167,176,0
"606",2022,6,0,0,0,87,228,293,112,0,109,0,0,0,131,0,57,0,0,0,149,22,78,0
"607",2022,7,0,0,0,12,0,224,24,0,70,0,0,0,5,0,9,0,0,0,23,13,17,0
"608",2022,8,0,0,0,0,0,45,0,0,59,0,0,8,16,0,7,0,0,0,0,0,0,0
"609",2022,9,0,0,0,0,0,70,0,0,3,0,0,0,25,0,6,0,0,0,0,0,0,0
"610",2022,10,0,0,0,0,0,116,0,0,0,0,0,0,34,0,3,0,0,0,0,0,0,0
"611",2022,11,0,0,0,35,0,223,39,0,0,0,0,0,48,0,8,0,0,0,21,37,27,0
"612",2022,12,0,0,0,137,343,558,164,0,0,0,0,2,190,0,18,0,0,0,114,84,95,0
"613",2023,1,0,0,0,72,382,250,51,0,0,0,0,2,45,0,70,0,0,1,9,90,4,0
"614",2023,2,0,0,0,10,32,8,13,0,0,0,0,11,40,0,9,0,0,0,0,3,0,0
"615",2023,3,0,0,0,0,0,0,0,0,0,0,0,5,24,0,4,0,0,0,0,0,0,0
"616",2023,4,0,0,0,0,0,0,0,0,20,0,0,0,0,0,12,0,0,0,0,0,0,0
"617",2023,5,0,0,0,0,0,0,0,0,41,0,0,0,0,0,15,0,0,0,0,0,0,0
"618",2023,6,0,31,0,10,26,44,0,0,7,0,0,0,43,0,6,0,0,0,2,2,0,0
"619",2023,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,0,0,0,0,0,0,0
"620",2023,8,0,1,0,0,163,292,38,0,2,0,3,1,76,0,12,0,0,0,9,1,15,0
"621",2023,9,0,0,0,0,0,114,0,0,0,0,0,4,25,0,14,0,0,0,0,0,0,0
"622",2023,10,0,130,0,81,108,176,99,0,0,0,0,0,36,0,22,0,0,0,73,13,69,0
"623",2023,11,0,306,0,229,433,451,207,0,0,0,0,0,32,0,37,0,0,0,197,96,175,0
"624",2023,12,0,27,0,45,80,166,23,0,0,0,0,0,42,0,45,0,0,0,28,71,33,0
"625",2024,1,0,0,0,0,0,22,0,0,0,0,0,0,16,0,11,0,0,0,0,15,0,0
"626",2024,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0
"627",2024,3,0,0,0,0,0,37,0,0,1,0,0,5,49,0,10,0,0,0,0,0,0,0
"628",2024,4,0,157,0,99,238,235,87,0,0,0,0,4,161,0,48,0,0,0,84,54,93,0
"629",2024,5,0,83,0,102,478,453,176,0,21,0,0,0,163,0,60,0,0,0,191,103,178,0
"630",2024,6,0,7,0,4,45,151,15,0,45,0,0,0,0,0,0,0,0,0,9,18,0,0
"631",2024,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"632",2024,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"633",2024,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"634",2024,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"635",2024,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"636",2024,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
